,postcode,instals,estimated_dwellings,density,capacity,capunder10,cap10_100,capover100,countunder10,count10_100,countover100,pot_kw,pot_sqm,pot_gwh,id,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating
59,2034,602,2669,19.6,3563,2504,1059,0,523,79,0,44349,"283,832",57.1,4556,COOGEE,NSW,151.252171,-33.929096,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,11802,Eastern Suburbs - South,118,Sydney - Eastern Suburbs,R1,-33.919,151.2555,11802134844,11802134844,118021348,Coogee - Clovelly,11802,Eastern Suburbs - South,118,Sydney - Eastern Suburbs,1,1,1,1,Kingsford Smith,,N1,PHN101,Central and Eastern Sydney,Randwick,16550,Barton,
60,2035,1470,7769,16.7,8753,5893,2860,0,1299,171,0,99434,"636,380",128.1,4558,MAROUBRA,NSW,151.241292,-33.945635,MAROUBRA SOUTH LPO,Delivery Area,Updated 6-Feb-2020,11802,Eastern Suburbs - South,118,Sydney - Eastern Suburbs,R1,-33.9495,151.2437,11802135143,11802156709,118021567,Maroubra - South,11802,Eastern Suburbs - South,118,Sydney - Eastern Suburbs,1,1,1,1,Kingsford Smith,27.69416046,N1,PHN101,Central and Eastern Sydney,Randwick,16550,Barton,
61,2036,1641,6967,20.4,10598,6745,3618,235,1424,216,1,144448,"924,466",187.8,4561,CHIFLEY,NSW,151.237844,-33.969624,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,11802,Eastern Suburbs - South,118,Sydney - Eastern Suburbs,R1,-33.969,151.24,11802135038,11802135038,118021350,Malabar - La Perouse - Chifley,11802,Eastern Suburbs - South,118,Sydney - Eastern Suburbs,1,1,1,1,Kingsford Smith,,N1,PHN101,Central and Eastern Sydney,Randwick,16550,Barton,
62,2037,336,4676,6.6,1903,1221,682,0,308,28,0,39238,"251,120",50.5,4570,FOREST LODGE,NSW,151.184458,-33.880179,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.88396,151.1815,11703133113,11703133113,117031331,Glebe - Forest Lodge,11703,Sydney Inner City,117,Sydney - City and Inner South,1,1,1,1,Sydney,25.32876778,N1,PHN101,Central and Eastern Sydney,Sydney,17200,Sydney,Inner Metropolitan
63,2038,433,3032,13.7,1984,1672,312,0,415,18,0,31250,"200,002",40.4,4572,ANNANDALE,NSW,151.170165,-33.881624,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,12002,Leichhardt,120,Sydney - Inner West,R1,-33.8824062,151.1723645,12002138813,12002138813,120021388,Leichhardt - Annandale,12002,Leichhardt,120,Sydney - Inner West,1,1,1,1,Grayndler,,N1,PHN101,Central and Eastern Sydney,Inner West,14170,Sydney,Inner Metropolitan
64,2039,319,2626,11.7,1549,1246,303,0,306,13,0,24977,"159,851",32.4,4573,ROZELLE,NSW,151.171915,-33.867187,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,12002,Leichhardt,120,Sydney - Inner West,R1,-33.8661553,151.1738213,12002138907,12002138907,120021389,Lilyfield - Rozelle,12002,Leichhardt,120,Sydney - Inner West,1,1,1,1,Grayndler,21.06159782,N1,PHN101,Central and Eastern Sydney,Inner West,14170,Grayndler,Inner Metropolitan
65,2040,1063,7261,13.6,5886,4201,1685,0,990,73,0,82259,"526,460",106.3,4574,LEICHHARDT,NSW,151.156819,-33.878774,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,12002,Leichhardt,120,Sydney - Inner West,R1,-33.8837222,151.157028,12002138837,12002138837,120021388,Leichhardt - Annandale,12002,Leichhardt,120,Sydney - Inner West,1,1,1,1,Grayndler,,N1,PHN101,Central and Eastern Sydney,Inner West,14170,Grayndler,Inner Metropolitan
66,2041,601,4854,11.8,2862,2320,542,0,571,30,0,37098,"237,430",47.8,4576,BALMAIN,NSW,151.180095,-33.858556,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,12002,Leichhardt,120,Sydney - Inner West,R1,-33.85895,151.17906,12002138710,12002138710,120021387,Balmain,12002,Leichhardt,120,Sydney - Inner West,1,1,1,1,Grayndler,,N1,PHN101,Central and Eastern Sydney,Sydney,17200,Grayndler,Inner Metropolitan
67,2042,636,5656,10.6,3076,2309,767,0,601,35,0,46923,"300,310",60.4,4579,ENMORE,NSW,151.175354,-33.900649,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.90067,151.16768,11702132748,11702132748,117021327,Petersham - Stanmore,11702,Marrickville - Sydenham - Petersham,117,Sydney - City and Inner South,1,1,1,1,Grayndler,,N1,PHN101,Central and Eastern Sydney,Inner West,14170,Sydney,Inner Metropolitan
68,2043,161,1823,8.3,840,570,270,0,151,10,0,16899,"108,152",21.7,4581,ERSKINEVILLE,NSW,151.184665,-33.903521,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.9023649,151.1854757,11703133002,11703133033,117031330,Erskineville - Alexandria,11703,Sydney Inner City,117,Sydney - City and Inner South,1,1,1,1,Sydney,,N1,PHN101,Central and Eastern Sydney,Sydney,17200,Sydney,Inner Metropolitan
69,2044,496,2746,16.4,3962,1833,1139,990,451,44,1,57432,"367,562",74.8,4582,ST PETERS,NSW,151.17074,-33.920698,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.9155155,151.1746184,11702132805,11702132805,117021328,Sydenham - Tempe - St Peters,11702,Marrickville - Sydenham - Petersham,117,Sydney - City and Inner South,1,1,1,1,Grayndler,3.762082577,N1,PHN101,Central and Eastern Sydney,Bayside,10500,Sydney,Inner Metropolitan
70,2045,392,2171,15.3,2936,1827,1109,0,332,60,0,35743,"228,753",46,4585,HABERFIELD,NSW,151.138684,-33.879301,LIDCOMBE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,12003,Strathfield - Burwood - Ashfield,120,Sydney - Inner West,R1,-33.8786088,151.1374068,12003139507,12003139507,120031395,Haberfield - Summer Hill,12003,Strathfield - Burwood - Ashfield,120,Sydney - Inner West,1,1,1,1,Grayndler,,N1,PHN101,Central and Eastern Sydney,Inner West,14170,Grayndler,Inner Metropolitan
71,2046,1152,6610,14.9,7391,4595,2796,0,984,168,0,89524,"572,951",115.6,4586,ABBOTSFORD,NSW,151.133865,-33.866044,LIDCOMBE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,12003,Strathfield - Burwood - Ashfield,120,Sydney - Inner West,R1,-33.85215,151.12726,12001138629,12001138629,120011386,Five Dock - Abbotsford,12001,Canada Bay,120,Sydney - Inner West,1,1,1,1,Reid,22.57460403,N1,PHN101,Central and Eastern Sydney,Canada Bay,11520,Reid,Inner Metropolitan
72,2047,369,2272,14.3,2160,1546,614,0,326,43,0,34940,"223,615",45,4593,DRUMMOYNE,NSW,151.165735,-33.853924,LIDCOMBE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,12001,Canada Bay,120,Sydney - Inner West,R1,-33.8523805,151.1548847,12001138533,12001138533,120011385,Drummoyne - Rodd Point,12001,Canada Bay,120,Sydney - Inner West,1,1,1,1,Reid,1,N1,PHN101,Central and Eastern Sydney,Hunters Hill,14100,Reid,Inner Metropolitan
73,2048,296,2120,12.9,1760,1197,563,0,274,22,0,25607,"163,884",33,4594,STANMORE,NSW,151.16564,-33.89418,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,12002,Leichhardt,120,Sydney - Inner West,R1,-33.8920561,151.165081,11702132715,11702132715,117021327,Petersham - Stanmore,11702,Marrickville - Sydenham - Petersham,117,Sydney - City and Inner South,1,1,1,1,Grayndler,,N1,PHN101,Central and Eastern Sydney,Inner West,14170,Sydney,Inner Metropolitan
74,2049,444,2637,15.8,2333,1768,565,0,416,28,0,36567,"234,029",47.1,4321,LEWISHAM,NSW,151.15085,-33.897219,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,12003,Strathfield - Burwood - Ashfield,120,Sydney - Inner West,R1,-33.8949,151.144415,12003139411,12003139411,120031394,Dulwich Hill - Lewisham,12003,Strathfield - Burwood - Ashfield,120,Sydney - Inner West,1,1,1,1,Grayndler,,N1,PHN101,Central and Eastern Sydney,Inner West,14170,Grayndler,Inner Metropolitan
75,2050,184,1163,13.2,1607,543,1064,0,153,31,0,29015,"185,698",37.4,4324,CAMPERDOWN,NSW,151.17598,-33.89037,ALEXANDRIA DF,Delivery Area,Updated 6-Feb-2020,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8899117,151.1767348,11703133225,11703133225,117031332,Newtown - Camperdown - Darlington,11703,Sydney Inner City,117,Sydney - City and Inner South,1,1,1,1,Sydney,,N1,PHN101,Central and Eastern Sydney,Inner West,14170,Sydney,Inner Metropolitan
76,2060,235,2419,8.2,1923,849,794,280,199,35,1,37266,"238,500",48.1,4331,HMAS PLATYPUS,NSW,151.204557,-33.839863,Sydney Metro,,Updated 6-Feb-2020,12104,North Sydney - Mosman,121,Sydney - North Sydney and Hornsby,R1,-33.8428,151.217,12104141619,12104141619,121041416,Neutral Bay - Kirribilli,12104,North Sydney - Mosman,121,Sydney - North Sydney and Hornsby,1,1,1,1,North Sydney,80.03138733,N1,PHN102,Northern Sydney,North Sydney,15950,Warringah,
77,2061,31,301,7.6,275,103,172,0,23,8,0,9251,"59,204",11.9,4338,KIRRIBILLI,NSW,151.212372,-33.848785,ST LEONARDS DF,Delivery Area,Updated 6-Feb-2020,12104,North Sydney - Mosman,121,Sydney - North Sydney and Hornsby,R1,-33.8491363,151.2175297,12104141601,12104141601,121041416,Neutral Bay - Kirribilli,12104,North Sydney - Mosman,121,Sydney - North Sydney and Hornsby,1,1,1,1,North Sydney,19.26227379,N1,PHN102,Northern Sydney,North Sydney,15950,Warringah,
78,2062,202,1388,13.5,1104,897,207,0,188,14,0,16051,"102,724",20.7,4340,CAMMERAY,NSW,151.21246,-33.822837,ST LEONARDS DF,Delivery Area,Updated 6-Feb-2020,12104,North Sydney - Mosman,121,Sydney - North Sydney and Hornsby,R1,-33.8228068,151.2146155,12104141306,12104141306,121041413,Cremorne - Cammeray,12104,North Sydney - Mosman,121,Sydney - North Sydney and Hornsby,1,1,1,1,North Sydney,,N1,PHN102,Northern Sydney,North Sydney,15950,Bennelong,
79,2063,523,1972,21.5,3643,2088,1555,0,423,100,0,27190,"174,013",35,4341,NORTHBRIDGE,NSW,151.214797,-33.812636,ST LEONARDS DF,Delivery Area,Updated 6-Feb-2020,12101,Chatswood - Lane Cove,121,Sydney - North Sydney and Hornsby,R1,-33.8123999,151.2189869,12101140232,12101140232,121011402,Willoughby - Castle Cove - Northbridge,12101,Chatswood - Lane Cove,121,Sydney - North Sydney and Hornsby,1,1,1,1,North Sydney,,N1,PHN102,Northern Sydney,Willoughby,18250,Bennelong,
80,2064,329,1275,19.9,3732,1226,1976,530,254,74,1,50149,"320,953",65.8,4342,ARTARMON,NSW,151.183801,-33.813209,ST LEONARDS DF,Delivery Area,Updated 6-Feb-2020,12101,Chatswood - Lane Cove,121,Sydney - North Sydney and Hornsby,R1,-33.8086312,151.1840188,12101139814,12101139814,121011398,Chatswood (East) - Artarmon,12101,Chatswood - Lane Cove,121,Sydney - North Sydney and Hornsby,1,1,1,1,North Sydney,,N1,PHN102,Northern Sydney,Lane Cove,14700,Bennelong,
81,2065,795,4746,15,5140,3141,1669,330,713,80,2,81120,"519,167",104.7,4343,CROWS NEST,NSW,151.192212,-33.828361,ST LEONARDS DF,Delivery Area,Updated 6-Feb-2020,12104,North Sydney - Mosman,121,Sydney - North Sydney and Hornsby,R1,-33.82613,151.20505,12104141439,12104141439,121041414,Crows Nest - Waverton,12104,North Sydney - Mosman,121,Sydney - North Sydney and Hornsby,1,1,1,1,North Sydney,-3492,N1,PHN102,Northern Sydney,North Sydney,15950,Bennelong,
82,2066,1645,6443,21.3,11092,6495,4437,160,1374,270,1,100326,"642,085",130,4350,LANE COVE,NSW,151.160912,-33.818641,ST LEONARDS DF,Delivery Area,Updated 6-Feb-2020,12101,Chatswood - Lane Cove,121,Sydney - North Sydney and Hornsby,R1,-33.8148145,151.1663935,12101140019,12101140019,121011400,Lane Cove - Greenwich,12101,Chatswood - Lane Cove,121,Sydney - North Sydney and Hornsby,1,1,1,1,North Sydney,,N1,PHN102,Northern Sydney,Lane Cove,14700,Bennelong,
83,2067,815,3948,18.3,4755,3225,1530,0,724,91,0,74471,"476,615",96.3,4358,CHATSWOOD,NSW,151.17711,-33.798378,ST LEONARDS DF,Delivery Area,Updated 6-Feb-2020,12101,Chatswood - Lane Cove,121,Sydney - North Sydney and Hornsby,R1,-33.7960696,151.1780469,12101139858,12101139858,121011398,Chatswood (East) - Artarmon,12101,Chatswood - Lane Cove,121,Sydney - North Sydney and Hornsby,1,1,1,1,North Sydney,,N1,PHN102,Northern Sydney,Willoughby,18250,Bradfield,Inner Metropolitan
84,2068,1152,5267,19.1,7037,5032,2005,0,1004,148,0,66930,"428,355",86.2,4360,CASTLECRAG,NSW,151.202715,-33.800881,ST LEONARDS DF,Delivery Area,Updated 6-Feb-2020,12101,Chatswood - Lane Cove,121,Sydney - North Sydney and Hornsby,R1,-33.80137,151.22007,12101140203,12101140264,121011402,Willoughby - Castle Cove - Northbridge,12101,Chatswood - Lane Cove,121,Sydney - North Sydney and Hornsby,1,1,1,1,North Sydney,76.94145203,N1,PHN102,Northern Sydney,Willoughby,18250,Bennelong,
85,2069,959,4118,19.4,6277,3951,2326,0,800,159,0,67385,"431,262",86.9,4364,CASTLE COVE,NSW,151.195368,-33.780246,ST LEONARDS DF,Delivery Area,Updated 6-Feb-2020,12103,Ku-ring-gai,121,Sydney - North Sydney and Hornsby,R1,-33.78464,151.20642,12101140218,12101140218,121011402,Willoughby - Castle Cove - Northbridge,12101,Chatswood - Lane Cove,121,Sydney - North Sydney and Hornsby,1,1,1,1,Bradfield,95.8740921,N1,PHN102,Northern Sydney,Willoughby,18250,Bradfield,Inner Metropolitan
86,2070,886,3371,21.5,5973,3674,2299,0,725,161,0,57358,"367,091",74,4367,EAST LINDFIELD,NSW,151.162007,-33.78042,PYMBLE DC,Delivery Area,Updated 6-Feb-2020,12103,Ku-ring-gai,121,Sydney - North Sydney and Hornsby,R1,-33.77274,151.18726,12103140817,12103140817,121031408,Lindfield - Roseville,12103,Ku-ring-gai,121,Sydney - North Sydney and Hornsby,1,1,1,1,Bradfield,74.88643646,N1,PHN102,Northern Sydney,Willoughby,18250,Bradfield,Inner Metropolitan
87,2071,807,3306,18.8,5689,3132,2557,0,622,185,0,54334,"347,736",70,20211,EAST KILLARA,NSW,151.1814551,-33.75536381,Sydney Metro,Delivery Area,Updated 6-Feb-2020,12103,Ku-ring-gai,121,Sydney - North Sydney and Hornsby,R1,-33.75592,151.17973,12103140701,12103140701,121031407,Gordon - Killara,12103,Ku-ring-gai,121,Sydney - North Sydney and Hornsby,1,1,1,1,Bradfield,107.1656952,N1,PHN102,Northern Sydney,Ku-ring-gai,14500,Bradfield,Inner Metropolitan
88,2072,345,1693,15.8,2607,1279,1328,0,268,77,0,31217,"199,789",40.2,4371,GORDON,NSW,151.153176,-33.754582,PYMBLE DC,Delivery Area,Updated 6-Feb-2020,12103,Ku-ring-gai,121,Sydney - North Sydney and Hornsby,R1,-33.7551473,151.1548847,12103140738,12103140738,121031407,Gordon - Killara,12103,Ku-ring-gai,121,Sydney - North Sydney and Hornsby,1,1,1,1,Bradfield,124.1086807,N1,PHN102,Northern Sydney,Ku-ring-gai,14500,Bradfield,Inner Metropolitan
89,2073,1078,4872,18.2,7748,4533,2735,480,885,191,2,74899,"479,353",96.4,4372,PYMBLE,NSW,151.130278,-33.757296,PYMBLE DC,Delivery Area,Updated 6-Feb-2020,12103,Ku-ring-gai,121,Sydney - North Sydney and Hornsby,R1,-33.7456508,151.1431794,12103140925,12103140944,121031409,Pymble,12103,Ku-ring-gai,121,Sydney - North Sydney and Hornsby,1,1,1,1,Bradfield,93.62137604,N1,PHN102,Northern Sydney,Ku-ring-gai,14500,Bradfield,Inner Metropolitan
90,2074,1630,6518,20.7,10468,6563,3905,0,1348,282,0,104607,"669,482",134.5,4374,BOBBIN HEAD,NSW,151.123716,-33.735222,Sydney Metro,,Updated 6-Feb-2020,12601,Pennant Hills - Epping,126,Sydney - Ryde,R1,-33.7,151.148,12103141113,12103141113,121031411,Turramurra,12103,Ku-ring-gai,121,Sydney - North Sydney and Hornsby,1,1,1,1,Bradfield,,N1,PHN102,Northern Sydney,Ku-ring-gai,14500,Bradfield,Inner Metropolitan
91,2075,1423,6427,18,9894,6191,3703,0,1157,266,0,94073,"602,068",121.2,4379,NORTH ST IVES,NSW,151.16729,-33.723693,Sydney Metro,,Updated 6-Feb-2020,12103,Ku-ring-gai,121,Sydney - North Sydney and Hornsby,R1,-33.7214,151.168,12103141027,12103141027,121031410,St Ives,12103,Ku-ring-gai,121,Sydney - North Sydney and Hornsby,1,1,1,1,Bradfield,,N1,PHN102,Northern Sydney,Ku-ring-gai,14500,Bradfield,Inner Metropolitan
92,2076,1558,7428,17.6,10416,6168,4075,173,1311,246,1,111816,"715,620",144,4382,NORMANHURST,NSW,151.108249,-33.723263,THORNLEIGH DC,Delivery Area,Updated 6-Feb-2020,12103,Ku-ring-gai,121,Sydney - North Sydney and Hornsby,R1,-33.7245321,151.0970108,12102140642,12102140642,121021406,Normanhurst - Thornleigh - Westleigh,12102,Hornsby,121,Sydney - North Sydney and Hornsby,1,1,1,1,Bradfield,112.7851563,N1,PHN102,Northern Sydney,Ku-ring-gai,14500,Bradfield,Inner Metropolitan
93,2077,1897,7658,21.6,12676,7573,3861,1242,1657,237,3,143336,"917,348",185,4384,ASQUITH,NSW,151.097508,-33.691922,THORNLEIGH DC,Delivery Area,Updated 6-Feb-2020,12102,Hornsby,121,Sydney - North Sydney and Hornsby,R1,-33.689,151.105,12102140312,12102140312,121021403,Asquith - Mount Colah,12102,Hornsby,121,Sydney - North Sydney and Hornsby,1,1,1,1,Bradfield,,N1,PHN102,Northern Sydney,Ku-ring-gai,14500,Bradfield,Inner Metropolitan
94,2079,661,2436,24,3640,2722,918,0,585,76,0,29769,"190,524",38.3,4388,MOUNT COLAH,NSW,151.112681,-33.666637,THORNLEIGH DC,Delivery Area,Updated 6-Feb-2020,12102,Hornsby,121,Sydney - North Sydney and Hornsby,R1,-33.6709087,151.125756,12102140344,12102140344,121021403,Asquith - Mount Colah,12102,Hornsby,121,Sydney - North Sydney and Hornsby,1,1,1,1,Berowra,194.1537323,N1,PHN102,Northern Sydney,Ku-ring-gai,14500,Bradfield,Inner Metropolitan
95,2080,194,610,26.6,1482,740,742,0,162,32,0,19419,"124,281",25.5,4389,MOUNT KURING-GAI,NSW,151.143563,-33.658174,THORNLEIGH DC,Delivery Area,Updated 6-Feb-2020,12102,Hornsby,121,Sydney - North Sydney and Hornsby,R1,-33.6500724,151.134494,12102140348,12102140348,121021403,Asquith - Mount Colah,12102,Hornsby,121,Sydney - North Sydney and Hornsby,1,1,1,1,Berowra,129.4555206,N1,PHN102,Northern Sydney,Ku-ring-gai,14500,Berowra,Outer Metropolitan
96,2081,663,1873,32.8,3329,2687,642,0,614,49,0,22743,"145,553",29.4,4390,BEROWRA,NSW,151.150498,-33.619756,THORNLEIGH DC,Delivery Area,Updated 6-Feb-2020,12102,Hornsby,121,Sydney - North Sydney and Hornsby,R1,-33.6279738,151.1480265,12102140410,12102140410,121021404,Berowra - Brooklyn - Cowan,12102,Hornsby,121,Sydney - North Sydney and Hornsby,1,1,1,1,Berowra,218.7475586,N1,PHN102,Northern Sydney,Hornsby,14000,Berowra,Outer Metropolitan
97,2082,689,1858,34.4,3553,2843,710,0,640,49,0,23898,"152,947",30.8,20213,BEROWRA CREEK,NSW,151.138709,-33.54620871,New South Wales Country 1,Delivery Area,Updated 6-Feb-2020,12102,Hornsby,121,Sydney - North Sydney and Hornsby,R1,-33.5293,151.139,11502129810,11502129810,115021298,Galston - Laughtondale,11502,Dural - Wisemans Ferry,115,Sydney - Baulkham Hills and Hawkesbury,2,2,5,5,Berowra,0.062535509,N1,PHN102,Northern Sydney,Hornsby,14000,Berowra,Outer Metropolitan
98,2083,232,874,23.2,1266,847,419,0,203,29,0,11829,"75,704",15.3,4394,BAR POINT,NSW,151.194452,-33.525322,THORNLEIGH DC,Delivery Area,Updated 6-Feb-2020,12102,Hornsby,121,Sydney - North Sydney and Hornsby,R1,-33.512577,151.16229,10201103010,10201103010,102011030,Calga - Kulnura,10201,Gosford,102,Central Coast,2,2,2,2,Berowra,1.67375946,N1,PHN108,Hunter New England and Central Coast,Hornsby,14000,Robertson,Provincial
99,2084,374,1161,25.7,2882,1488,1394,0,298,76,0,37406,"239,397",48.4,4400,AKUNA BAY,NSW,151.216929,-33.650999,Sydney Metro,,Updated 6-Feb-2020,12203,Warringah,122,Sydney - Northern Beaches,R1,-33.644,151.237,12203143207,12202142119,122021421,Bayview - Elanora Heights,12202,Pittwater,122,Sydney - Northern Beaches,1,2,1,2,Mackellar,141.5880127,N1,PHN102,Northern Sydney,Northern Beaches,15990,Mackellar,Outer Metropolitan
100,2085,1180,4279,24.2,7123,4765,2358,0,1034,146,0,61073,"390,867",78.7,4404,BELROSE,NSW,151.211719,-33.728782,BELROSE WEST LPO,Delivery Area,Updated 6-Feb-2020,12203,Warringah,122,Sydney - Northern Beaches,R1,-33.73,151.22,12203142812,12203142812,122031428,Frenchs Forest - Belrose,12203,Warringah,122,Sydney - Northern Beaches,1,1,1,1,Mackellar,,N1,PHN102,Northern Sydney,Northern Beaches,15990,Mackellar,Outer Metropolitan
101,2086,1165,4346,23.5,6806,4708,2098,0,1023,142,0,65602,"419,854",84.5,4407,FRENCHS FOREST,NSW,151.229211,-33.75185,FRENCHS FOREST DEL FAC-DEL,Delivery Area,Updated 6-Feb-2020,12203,Warringah,122,Sydney - Northern Beaches,R1,-33.7473073,151.2248157,12203142802,12203142802,122031428,Frenchs Forest - Belrose,12203,Warringah,122,Sydney - Northern Beaches,1,1,1,1,Mackellar,153.6076355,N1,PHN102,Northern Sydney,Willoughby,18250,Warringah,Inner Metropolitan
102,2087,1104,4286,22.4,6344,4407,1937,0,962,142,0,56992,"364,751",73.5,4409,FORESTVILLE,NSW,151.210531,-33.766093,FRENCHS FOREST DEL FAC-DEL,Delivery Area,Updated 6-Feb-2020,12203,Warringah,122,Sydney - Northern Beaches,R1,-33.7613,151.2113,12203142738,12203142738,122031427,Forestville - Killarney Heights,12203,Warringah,122,Sydney - Northern Beaches,1,1,1,1,Warringah,,N1,PHN102,Northern Sydney,Willoughby,18250,Warringah,Inner Metropolitan
103,2088,1021,6085,13.7,7086,4142,2944,0,835,186,0,97321,"622,852",125.4,4411,MOSMAN,NSW,151.243351,-33.830687,ST LEONARDS DEL FAC CPM,Delivery Area,Updated 6-Feb-2020,12104,North Sydney - Mosman,121,Sydney - North Sydney and Hornsby,R1,-33.8303776,151.2393885,12104141506,12104141506,121041415,Mosman,12104,North Sydney - Mosman,121,Sydney - North Sydney and Hornsby,1,1,1,1,Warringah,80.14481354,N1,PHN102,Northern Sydney,Mosman,15350,Warringah,Inner Metropolitan
104,2089,127,1167,9.2,904,487,417,0,107,20,0,23646,"151,337",30.5,20215,KURRABA POINT,NSW,151.2228263,-33.84149573,Sydney Metro,Delivery Area,Updated 6-Feb-2020,12104,North Sydney - Mosman,121,Sydney - North Sydney and Hornsby,R1,-33.843,151.223,12104141635,12104141635,121041416,Neutral Bay - Kirribilli,12104,North Sydney - Mosman,121,Sydney - North Sydney and Hornsby,1,1,1,1,Warringah,,N1,PHN102,Northern Sydney,North Sydney,15950,Warringah,Inner Metropolitan
